ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DIRECTION,INTERSECTION,STATE_ROUTE,LOCATION_TYPE,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_COND_1,LIGHTING,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,CITY,POINT_X,POINT_Y,lat,lon,geometry,city_new
2016,10/19/16,2016-10-19T13:05:00Z,Wednesday,SALINAS ROAD,BAY FARMS ROAD,E,N,NA,NA,3,0,5,A,3,C,C,A,H,A,N,N,N,N,N,0,2,3,0,0,0,0,0,0,UNINCORPORATED,-121.7625906,36.87287237,36.87287237,-121.7625906,"c(-121.76259056, 36.87287237)",Royal Oaks
2016,10/26/16,2016-10-26T17:40:00Z,Wednesday,1,STRUVE ROAD (SOUTH),N,N,1,NA,3,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.7794567,36.82359892,36.82359892,-121.7794567,"c(-121.77945673, 36.82359892)",Moss Landing
2016,11/1/16,2016-11-01T08:38:00Z,Tuesday,SR-1 S/B,TIOGA AVE O/C,S,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.8499024,36.61664044,36.61664044,-121.8499024,"c(-121.84990235, 36.61664044)",Sand City
2016,10/27/16,2016-10-27T05:11:00Z,Thursday,101,JOLON RD.,N,N,101,NA,4,0,1,A,8,F,A,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.1517088,36.19803382,36.19803382,-121.1517088,"c(-121.15170876, 36.19803382)",Other Unincorporated
2016,10/23/16,2016-10-23T21:30:00Z,Sunday,101,JOHN ST,S,N,101,NA,3,0,1,A,1,E,I,A,H,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,SALINAS,-121.6378145,36.66974747,36.66974747,-121.6378145,"c(-121.63781448, 36.66974747)",Salinas
2016,10/30/16,2016-10-30T02:05:00Z,Sunday,156,THE SR-183 O/C,E,N,156,NA,3,0,3,A,1,A,C,A,H,D,N,N,N,N,Y,0,1,2,0,0,0,0,0,0,UNINCORPORATED,-121.7510464,36.76234525,36.76234525,-121.7510464,"c(-121.75104643, 36.76234525)",Castroville
2016,11/4/16,2016-11-04T14:30:00Z,Friday,RESERVATION ROAD,DAVIS ROAD,W,N,NA,NA,3,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.70768,36.63828,36.63828,-121.70768,"c(-121.70768, 36.63828)",Other Unincorporated
2016,11/1/16,2016-11-01T08:50:00Z,Tuesday,CASTROVILLE BLVD,SAN MIGUEL CANYON ROAD,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6719099,36.80840007,36.80840007,-121.6719099,"c(-121.67190992, 36.80840007)",Other Unincorporated
2016,11/4/16,2016-11-04T08:50:00Z,Friday,PRUNEDALE NORTH RD,COUNTRYSIDE CT,NA,Y,NA,NA,3,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,2,0,0,0,0,0,0,0,UNINCORPORATED,-121.6674199,36.79533,36.79533,-121.6674199,"c(-121.66741987, 36.79533)",Other Unincorporated
2016,10/23/16,2016-10-23T07:40:00Z,Sunday,METZ ROAD,SPRECKLES ROAD,N,N,NA,NA,4,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.1473239,36.27559368,36.27559368,-121.1473239,"c(-121.1473239, 36.27559368)",Other Unincorporated
2016,10/30/16,2016-10-30T05:35:00Z,Sunday,US-101 S/B,5TH STREET,N,N,NA,NA,3,0,2,A,1,E,I,A,H,D,N,N,N,N,Y,0,2,0,0,0,0,0,0,0,UNINCORPORATED,-121.4397282,36.51652373,36.51652373,-121.4397282,"c(-121.43972821, 36.51652373)",Gonzales
2016,10/25/16,2016-10-25T20:30:00Z,Tuesday,OLD STAGE ROAD,IVERSON ROAD,S,N,NA,NA,4,0,1,A,3,E,I,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.462956,36.53733633,36.53733633,-121.462956,"c(-121.46295603, 36.53733633)",Other Unincorporated
2016,10/25/16,2016-10-25T06:00:00Z,Tuesday,US 101 NB,CENTRAL AVENUE,S,N,NA,NA,4,0,1,A,7,C,C,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.1741938,36.23294651,36.23294651,-121.1741938,"c(-121.17419381, 36.23294651)",Other Unincorporated
2016,10/28/16,2016-10-28T23:50:00Z,Friday,SR-1 NORTHBOUND,TIOGA AVE. O/C,N,N,NA,NA,3,0,1,A,7,B,C,A,H,C,N,N,Y,N,Y,0,1,0,0,0,0,0,0,1,UNINCORPORATED,-121.8485285,36.61796725,36.61796725,-121.8485285,"c(-121.84852846, 36.61796725)",Sand City
2016,11/2/16,2016-11-02T18:20:00Z,Wednesday,BLANCO ROAD,ARMSTRONG RD,E,N,NA,NA,4,0,1,A,8,B,G,A,H,D,N,Y,N,N,N,0,0,1,0,0,0,1,0,0,UNINCORPORATED,-121.7061389,36.67847861,36.67847861,-121.7061389,"c(-121.70613892, 36.67847861)",Other Unincorporated
2016,10/31/16,2016-10-31T12:50:00Z,Monday,101,ESPERANZA RD,S,N,101,NA,3,0,3,A,3,C,C,A,D,A,N,N,N,N,N,0,1,2,0,0,0,0,0,0,UNINCORPORATED,-121.5347131,36.58494909,36.58494909,-121.5347131,"c(-121.53471307, 36.58494909)",Other Unincorporated
2016,11/3/16,2016-11-03T09:20:00Z,Thursday,101,MAIN ST O/C,N,N,101,NA,3,0,2,A,3,C,A,A,D,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.5201444,36.57164635,36.57164635,-121.5201444,"c(-121.52014442, 36.57164635)",Chualar
2016,11/4/16,2016-11-04T12:55:00Z,Friday,101,FRONT ST. U/C,N,N,101,NA,3,0,1,A,8,F,I,A,D,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.3424804,36.43600195,36.43600195,-121.3424804,"c(-121.34248043, 36.43600195)",Other Unincorporated
2016,11/6/16,2016-11-06T20:30:00Z,Sunday,RESERVATION ROAD,EAST GARRISON DRIVE,S,N,NA,NA,4,0,1,A,3,C,C,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.73265,36.65589,36.65589,-121.73265,"c(-121.73265, 36.65589)",Other Unincorporated
2016,11/8/16,2016-11-08T08:50:00Z,Tuesday,SR-1,SR-68 (HOLMAN HIGHWAY),S,N,NA,NA,3,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.9130346,36.57200406,36.57200406,-121.9130346,"c(-121.91303455, 36.57200406)",Pebble Beach
2016,9/11/16,2016-09-11T03:00:00Z,Sunday,OLD STAGE ROAD,IVERSON ROAD,S,N,NA,NA,1,1,2,A,1,F,J,A,H,D,N,N,N,N,Y,1,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.4697143,36.54589989,36.54589989,-121.4697143,"c(-121.46971434, 36.54589989)",Other Unincorporated
2016,11/6/16,2016-11-06T16:35:00Z,Sunday,1,ANDREW MOLERA STATE PARK,S,N,1,NA,3,0,2,A,5,E,A,A,H,A,N,N,Y,N,N,0,2,0,0,0,0,0,0,2,UNINCORPORATED,-121.8438353,36.2882868,36.2882868,-121.8438353,"c(-121.84383529, 36.2882868)",Big Sur
2016,11/1/16,2016-11-01T16:35:00Z,Tuesday,SR-1,SR-183 (MERRITT STREET),N,N,NA,NA,4,0,1,A,21,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,11/3/16,2016-11-03T12:20:00Z,Thursday,RIVER RD,CHUALAR RIVER RD,N,N,NA,NA,4,0,1,A,8,F,A,A,H,A,N,N,Y,N,N,0,0,1,0,0,0,0,0,1,UNINCORPORATED,-121.5593709,36.5623819,36.5623819,-121.5593709,"c(-121.55937087, 36.5623819)",Other Unincorporated
2016,10/19/16,2016-10-19T05:50:00Z,Wednesday,1,SALINAS ROAD,N,N,1,NA,4,0,1,A,3,E,J,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7719448,36.8818692,36.8818692,-121.7719448,"c(-121.77194479, 36.8818692)",Royal Oaks
2016,11/3/16,2016-11-03T17:19:00Z,Thursday,183,WALSH STREET,S,N,183,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7496098,36.75948634,36.75948634,-121.7496098,"c(-121.74960979, 36.75948634)",Castroville
2016,11/8/16,2016-11-08T07:30:00Z,Tuesday,LAURELES GRADE,CARMEL VALLEY ROAD,NA,Y,NA,NA,4,0,2,A,9,A,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.7565599,36.5009201,36.5009201,-121.7565599,"c(-121.75655988, 36.5009201)",Carmel Valley
2016,10/31/16,2016-10-31T07:55:00Z,Monday,JOLON ROAD,ARGYLE ROAD,S,N,NA,NA,4,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.1793583,35.99034846,35.99034846,-121.1793583,"c(-121.17935827, 35.99034846)",Jolon
2016,11/6/16,2016-11-06T19:35:00Z,Sunday,101,ARROYO SECO RD,N,N,101,NA,4,0,1,A,3,C,C,A,D,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.3203682,36.41246275,36.41246275,-121.3203682,"c(-121.32036815, 36.41246275)",Other Unincorporated
2016,11/8/16,2016-11-08T04:27:00Z,Tuesday,101,ESPERANZA RD,S,N,101,NA,4,0,1,A,3,C,C,A,H,D,N,N,N,Y,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.5382095,36.58833173,36.58833173,-121.5382095,"c(-121.53820951, 36.58833173)",Other Unincorporated
2016,11/12/16,2016-11-12T17:00:00Z,Saturday,101,PESANTE ROAD,N,N,101,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.6696341,36.77893175,36.77893175,-121.6696341,"c(-121.66963413, 36.77893175)",Other Unincorporated
2016,11/9/16,2016-11-09T18:22:00Z,Wednesday,101,LAUREL DRIVE,N,N,101,NA,3,0,1,A,3,C,C,E,H,D,Y,N,N,N,N,0,1,0,0,1,0,0,0,0,SALINAS,-121.665486,36.70618542,36.70618542,-121.665486,"c(-121.665486, 36.70618542)",Salinas
2016,11/12/16,2016-11-12T01:00:00Z,Saturday,101,SR-146 O/C,S,N,101,R,3,0,3,A,3,F,A,A,H,D,N,N,N,N,N,0,1,2,0,0,0,0,0,0,UNINCORPORATED,-121.32271,36.41737,36.41737,-121.32271,"c(-121.32271, 36.41737)",Other Unincorporated
2016,11/13/16,2016-11-13T07:11:00Z,Sunday,ENCINAL RD (25800 BLOCK),OLD STAGE RD,S,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.5186094,36.62256269,36.62256269,-121.5186094,"c(-121.51860944, 36.62256269)",Other Unincorporated
2016,11/13/16,2016-11-13T02:24:00Z,Sunday,COMUNIDAD WAY,LOS NINOS PLACE,N,N,NA,NA,3,0,1,A,8,E,E,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.7293169,36.78583504,36.78583504,-121.7293169,"c(-121.72931692, 36.78583504)",Castroville
2016,11/7/16,2016-11-07T18:08:00Z,Monday,101,LAYOUS O/C,S,N,101,NA,4,0,1,A,1,C,C,A,H,D,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.0572788,36.16827644,36.16827644,-121.0572788,"c(-121.05727875, 36.16827644)",Other Unincorporated
2016,11/14/16,2016-11-14T15:12:00Z,Monday,COOPER RD,WEST BLANCO RD,N,N,NA,NA,3,0,1,A,8,F,A,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.73506,36.68160076,36.68160076,-121.73506,"c(-121.73506, 36.68160076)",Other Unincorporated
2016,11/4/16,2016-11-04T21:11:00Z,Friday,HALL ROAD,LAS LOMAS DRIVE,E,N,NA,NA,4,0,1,A,3,C,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.733309,36.86508954,36.86508954,-121.733309,"c(-121.73330899, 36.86508954)",Royal Oaks
2016,11/9/16,2016-11-09T05:54:00Z,Wednesday,SALINAS ROAD,RAILROAD AVE,E,N,NA,NA,2,0,1,A,11,G,B,E,H,B,Y,N,N,N,N,1,0,0,0,1,0,0,0,0,UNINCORPORATED,-121.7476412,36.89450503,36.89450503,-121.7476412,"c(-121.74764116, 36.89450503)",Pajaro
2016,11/9/16,2016-11-09T14:40:00Z,Wednesday,STRAWBERRY CANYON ROAD,TUCKER ROAD,E,N,NA,NA,4,0,1,A,9,D,G,A,H,A,N,Y,N,N,N,0,0,1,0,0,0,1,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,11/12/16,2016-11-12T12:53:00Z,Saturday,ESPINOSA RD,SR-183,E,N,NA,NA,3,0,1,A,1,F,I,A,H,A,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,11/12/16,2016-11-12T03:00:00Z,Saturday,TUSTIN ROAD,FRANKIE LANE,S,N,NA,NA,2,0,1,A,1,H,H,A,C,D,N,N,Y,N,Y,1,0,0,0,0,0,0,0,1,UNINCORPORATED,-121.6477483,36.81886206,36.81886206,-121.6477483,"c(-121.6477483, 36.81886206)",Other Unincorporated
2016,11/14/16,2016-11-14T18:00:00Z,Monday,1,IMJIN PARKWAY,N,N,1,R,4,0,5,A,3,C,C,A,H,C,N,N,N,N,N,0,0,5,0,0,0,0,0,0,UNINCORPORATED,-121.81273,36.67077,36.67077,-121.81273,"c(-121.81273, 36.67077)",Marina
2016,11/11/16,2016-11-11T20:31:00Z,Friday,1,FREMONT BOULEVARD,N,N,1,NA,3,0,1,A,7,B,C,A,H,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.8308807,36.63650351,36.63650351,-121.8308807,"c(-121.83088074, 36.63650351)",Seaside
2016,11/12/16,2016-11-12T11:45:00Z,Saturday,CARMEL VALLEY RD.,RANA CREEK,W,N,NA,NA,4,0,1,A,3,A,I,A,H,A,N,N,Y,N,N,0,0,1,0,0,0,0,0,1,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,11/13/16,2016-11-13T16:25:00Z,Sunday,1,JETTY ROAD,S,N,1,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.7858403,36.81638922,36.81638922,-121.7858403,"c(-121.78584032, 36.81638922)",Moss Landing
2016,11/16/16,2016-11-16T20:38:00Z,Wednesday,101,CRAZY HORSE CANYON ROAD,S,N,101,NA,3,0,1,A,3,C,C,A,H,D,N,N,N,Y,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6387273,36.81532465,36.81532465,-121.6387273,"c(-121.63872726, 36.81532465)",Other Unincorporated
2016,11/12/16,2016-11-12T13:40:00Z,Saturday,101,SAN MIGUEL CYN RD,S,N,101,NA,3,0,5,A,3,C,C,A,H,A,N,N,N,N,N,0,2,3,0,0,0,0,0,0,UNINCORPORATED,-121.6668807,36.79331644,36.79331644,-121.6668807,"c(-121.66688069, 36.79331644)",Other Unincorporated
2016,11/15/16,2016-11-15T16:25:00Z,Tuesday,SAN MIGUEL CANYON ROAD,US-101,W,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6645996,36.79987002,36.79987002,-121.6645996,"c(-121.66459961, 36.79987002)",Other Unincorporated
2016,11/13/16,2016-11-13T18:00:00Z,Sunday,MERIDIAN ROAD,ARCHER ROAD,E,N,NA,NA,4,0,3,A,5,A,C,A,H,D,N,N,N,N,N,0,0,3,0,0,0,0,0,0,UNINCORPORATED,-121.6981491,36.78894342,36.78894342,-121.6981491,"c(-121.69814913, 36.78894342)",Other Unincorporated
2016,11/10/16,2016-11-10T08:40:00Z,Thursday,101,ECKHART RD,S,N,101,NA,4,0,3,A,9,C,C,A,H,A,N,N,N,N,N,0,0,3,0,0,0,0,0,0,UNINCORPORATED,-121.5725565,36.61691743,36.61691743,-121.5725565,"c(-121.57255646, 36.61691743)",Other Unincorporated
2016,8/6/16,2016-08-06T18:00:00Z,Saturday,ELKHORN ROAD,GARIN ROAD,W,N,NA,NA,1,1,1,A,1,E,I,A,H,A,N,N,N,N,Y,1,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.744735,36.87397767,36.87397767,-121.744735,"c(-121.74473501, 36.87397767)",Royal Oaks
2016,11/12/16,2016-11-12T11:46:00Z,Saturday,CARMEL VALLEY RD.,RANA CREEK,W,N,NA,NA,4,0,1,A,3,F,J,A,H,A,N,N,Y,N,N,0,0,1,0,0,0,0,0,1,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,11/15/16,2016-11-15T17:45:00Z,Tuesday,IVERSON ROAD,OLD STAGE ROAD,E,N,NA,NA,3,0,1,A,8,E,I,A,H,E,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.447777,36.55805899,36.55805899,-121.447777,"c(-121.44777698, 36.55805899)",Chualar
2016,11/19/16,2016-11-19T20:20:00Z,Saturday,SR-1 N/B,IRIS CANYON ROAD O/C,N,N,NA,NA,3,0,3,A,3,C,C,A,H,C,N,N,N,N,N,0,2,1,0,0,0,0,0,0,UNINCORPORATED,-121.8895744,36.58335694,36.58335694,-121.8895744,"c(-121.88957439, 36.58335694)",Monterey
2016,11/17/16,2016-11-17T17:15:00Z,Thursday,183,ESPINOSA ROAD,S,N,183,NA,4,0,2,A,3,C,C,A,H,C,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.7394038,36.74226853,36.74226853,-121.7394038,"c(-121.73940375, 36.74226853)",Other Unincorporated
2016,11/17/16,2016-11-17T21:08:00Z,Thursday,1,DOLAN ROAD,N,N,1,NA,4,0,1,A,3,C,C,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7837639,36.80465325,36.80465325,-121.7837639,"c(-121.78376391, 36.80465325)",Moss Landing
2016,11/21/16,2016-11-21T17:00:00Z,Monday,101,SANBORN ROAD,S,N,101,NA,4,0,1,A,3,C,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6274866,36.66642486,36.66642486,-121.6274866,"c(-121.62748655, 36.66642486)",Salinas
2016,11/19/16,2016-11-19T21:42:00Z,Saturday,101,SOLEDAD PRISON O/C,S,N,101,NA,4,0,1,A,1,E,I,A,H,D,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.3863658,36.46430927,36.46430927,-121.3863658,"c(-121.38636581, 36.46430927)",Other Unincorporated
2016,11/20/16,2016-11-20T10:25:00Z,Sunday,RIVER RD.,PARKER RD.,S,N,NA,NA,4,0,1,A,8,F,A,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.5860854,36.5751406,36.5751406,-121.5860854,"c(-121.58608541, 36.5751406)",Other Unincorporated
2016,11/23/16,2016-11-23T05:40:00Z,Wednesday,SAN JUAN ROAD,SAN MIGUEL CANYON ROAD,E,N,NA,NA,4,0,2,A,3,C,C,A,H,D,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.6872518,36.89893262,36.89893262,-121.6872518,"c(-121.68725179, 36.89893262)",Royal Oaks
2016,11/23/16,2016-11-23T13:30:00Z,Wednesday,PRUNEDALE SOUTH RD,BLACKIE RD,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.67186,36.77467009,36.77467009,-121.67186,"c(-121.67185995, 36.77467009)",Other Unincorporated
2016,11/23/16,2016-11-23T05:20:00Z,Wednesday,101,FOLETTA RD,NA,Y,101,NA,4,0,1,A,9,D,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.4657882,36.52402535,36.52402535,-121.4657882,"c(-121.46578818, 36.52402535)",Other Unincorporated
2016,11/20/16,2016-11-20T13:51:00Z,Sunday,SAN JUAN RD,PORTER DR,E,N,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7498527,36.90451566,36.90451566,-121.7498527,"c(-121.74985273, 36.90451566)",Pajaro
2016,11/26/16,2016-11-26T16:50:00Z,Saturday,1,SR-183,S,N,1,NA,4,0,1,A,9,D,C,A,H,B,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7655617,36.76309392,36.76309392,-121.7655617,"c(-121.76556171, 36.76309392)",Castroville
2016,11/25/16,2016-11-25T14:30:00Z,Friday,156,OAK HILLS DRIVE,E,N,156,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6978853,36.78153364,36.78153364,-121.6978853,"c(-121.69788529, 36.78153364)",Other Unincorporated
2016,11/25/16,2016-11-25T11:36:00Z,Friday,183,PRESTON ST,NA,Y,183,NA,4,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.7583538,36.76594759,36.76594759,-121.7583538,"c(-121.75835381, 36.76594759)",Castroville
2016,11/21/16,2016-11-21T03:39:00Z,Monday,183,COOPER ROAD,N,N,183,NA,3,0,1,A,1,E,I,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.7199666,36.71615123,36.71615123,-121.7199666,"c(-121.7199666, 36.71615123)",Other Unincorporated
2016,11/26/16,2016-11-26T08:33:00Z,Saturday,1,IMJIN PARKWAY,N,N,1,NA,4,0,1,A,8,F,A,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.8087227,36.67515199,36.67515199,-121.8087227,"c(-121.80872268, 36.67515199)",Marina
2016,11/26/16,2016-11-26T10:03:00Z,Saturday,183,COOPER RD,N,N,183,NA,4,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7209633,36.7172001,36.7172001,-121.7209633,"c(-121.72096332, 36.7172001)",Other Unincorporated
2016,11/27/16,2016-11-27T19:48:00Z,Sunday,SALINAS ROAD N/B,TRAFTON ROAD,NA,Y,NA,NA,4,0,1,A,8,D,C,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.74711,36.88679001,36.88679001,-121.74711,"c(-121.74710997, 36.88679001)",Royal Oaks
2016,11/28/16,2016-11-28T18:05:00Z,Monday,CARPENTER ST,SR-1,E,N,NA,NA,4,0,1,A,3,C,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.91293,36.56698,36.56698,-121.91293,"c(-121.91293, 36.56698)",Other Unincorporated
2016,11/24/16,2016-11-24T10:38:00Z,Thursday,68,SKYLINE FOREST DRIVE,E,N,68,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.9186855,36.58519484,36.58519484,-121.9186855,"c(-121.9186855, 36.58519484)",Pebble Beach
2016,11/8/16,2016-11-08T18:02:00Z,Tuesday,US 101 (NORTHBOUND),ECKHARDT ROAD,NA,Y,NA,NA,3,0,1,A,9,D,C,A,H,D,N,N,N,Y,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2016,11/23/16,2016-11-23T00:28:00Z,Wednesday,101,OLD STAGE ROAD,N,N,101,NA,4,0,1,A,1,F,A,A,H,D,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.4819444,36.53716439,36.53716439,-121.4819444,"c(-121.48194444, 36.53716439)",Other Unincorporated
2016,11/26/16,2016-11-26T08:20:00Z,Saturday,101,SALA RD,S,N,101,NA,4,0,1,A,3,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.659055,36.74006323,36.74006323,-121.659055,"c(-121.65905498, 36.74006323)",Other Unincorporated
2016,11/29/16,2016-11-29T07:48:00Z,Tuesday,183,BLACKIE RD,N,N,183,NA,3,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.7477576,36.7581592,36.7581592,-121.7477576,"c(-121.74775763, 36.7581592)",Castroville
2016,11/18/16,2016-11-18T18:01:00Z,Friday,1,POINT LOBOS,S,N,1,NA,3,0,1,A,5,B,C,A,H,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.9380835,36.51149509,36.51149509,-121.9380835,"c(-121.93808348, 36.51149509)",Other Unincorporated
2016,11/29/16,2016-11-29T17:55:00Z,Tuesday,1,IMJIN PARKWAY O/C,S,N,1,NA,4,0,1,A,3,C,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.8154349,36.66468615,36.66468615,-121.8154349,"c(-121.81543491, 36.66468615)",Marina
2016,11/29/16,2016-11-29T08:45:00Z,Tuesday,SR-1 (S/B),IRIS CANYON RD,N,N,NA,NA,4,0,1,A,7,B,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.8833614,36.5862701,36.5862701,-121.8833614,"c(-121.88336135, 36.5862701)",Monterey
2016,11/29/16,2016-11-29T14:40:00Z,Tuesday,ESPINOSA ROAD,RODGERS RD,E,N,NA,NA,4,0,3,A,3,C,C,A,H,A,N,N,N,N,N,0,0,3,0,0,0,0,0,0,UNINCORPORATED,-121.674374,36.73954284,36.73954284,-121.674374,"c(-121.67437401, 36.73954284)",Other Unincorporated
2016,11/30/16,2016-11-30T17:20:00Z,Wednesday,101,SPENCE ROAD,NA,Y,101,NA,3,0,2,A,9,D,C,A,H,D,N,N,N,N,N,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.5669566,36.61283462,36.61283462,-121.5669566,"c(-121.5669566, 36.61283462)",Other Unincorporated
